Year,YearCode,Country Name,Country Code,GDP,Pop,olympiccountry,GameType,Year,locCity,locCountry,Rank,Gold,Silver,Bronze,Total,Participant,ParticMedalCheck,TotalAdj,AvgAnnualTemp,NumEvents,NumMedals
1980,YR1980,Nepal,NPL,1945916587,14384864,,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,1,0,0,12.74394041,23,287
1980,YR1980,Netherlands,NLD,180770339171,14149800,Netherlands,Summer,1980,Moskva,Soviet Union,25,0,1,2,3,1,0,3,9.201737643,23,287
1980,YR1980,New Caledonia,NCL,1182457143,143000,,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,21.96499983,23,287
1980,YR1980,New Zealand,NZL,23039660510,3112900,New Zealand,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,1,0,0,9.975832156,23,287
1980,YR1980,Nicaragua,NIC,2144300006,3250470,,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,1,0,0,24.58878273,23,287
1980,YR1980,Niger,NER,2508524716,5834248,Niger,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,27.23872952,23,287
1980,YR1980,Nigeria,NGA,64201788077,73698099,Nigeria,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,1,0,0,26.78221455,23,287
1980,YR1980,Northern Mariana Islands,MNP,,17048,,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,,23,287
1980,YR1980,Norway,NOR,63714366699,4085620,Norway,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,0.753892466,23,287
1980,YR1980,Oman,OMN,5981760089,1154375,,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,25.45410276,23,287
1980,YR1980,Pakistan,PAK,23689697676,79984297,Pakistan,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,19.9810149,23,287
1980,YR1980,Palau,PLW,,12197,,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,,23,287
1980,YR1980,Panama,PAN,3810300000,1990062,Panama,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,24.72233335,23,287
1980,YR1980,Papua New Guinea,PNG,2545982960,3215483,,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,25.053585,23,287
1980,YR1980,Paraguay,PRY,4094810488,3198848,Paraguay,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,23.48019004,23,287
1980,YR1980,Peru,PER,20661220078,17328542,Peru,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,1,0,0,19.45650895,23,287
1980,YR1980,Philippines,PHL,32450398740,47398432,Philippines,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,25.32667419,23,287
1980,YR1980,Poland,POL,,35574150,Poland,Summer,1980,Moskva,Soviet Union,5,3,14,15,32,1,0,32,7.868831915,23,287
1980,YR1980,Portugal,PRT,32457675863,9766312,Portugal,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,1,0,0,14.97038087,23,287
1980,YR1980,Puerto Rico,PRI,14436000000,3206000,Puerto Rico,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,1,0,0,24.27766673,23,287
1980,YR1980,Qatar,QAT,7829094485,223752,Qatar,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,26.9173336,23,287
1980,YR1980,Romania,ROM,,22242653,Romania,Summer,1980,Moskva,Soviet Union,6,6,6,13,25,1,0,25,,23,287
1980,YR1980,Russian Federation,RUS,,139010000,Russia,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,-6.321294479,23,287
1980,YR1980,Rwanda,RWA,1254765643,5140786,,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,19.01189995,23,287
1980,YR1980,Samoa,WSM,,155554,,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,,23,287
1980,YR1980,San Marino,SMR,,21397,,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,1,0,0,,23,287
1980,YR1980,Sao Tome and Principe,STP,,94953,,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,,23,287
1980,YR1980,Saudi Arabia,SAU,164308171947,9843265,Saudi Arabia,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,24.65100734,23,287
1980,YR1980,Senegal,SEN,3503282842,5568908,Senegal,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,1,0,0,27.87320583,23,287
1980,YR1980,Serbia,SRB,,0,Serbia,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,10.17899356,23,287
1980,YR1980,Seychelles,SYC,147357223,64400,,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,1,0,0,,23,287
1980,YR1980,Sierra Leone,SLE,1100685875,3180237,,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,1,0,0,26.0437999,23,287
1980,YR1980,Singapore,SGP,11861065765,2414000,Singapore,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,,23,287
1980,YR1980,Sint Maarten (Dutch part),SXM,,0,,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,,23,287
1980,YR1980,Slovak Republic,SVK,,4979815,Slovakia,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,7.269396131,23,287
1980,YR1980,Slovenia,SVN,,1901315,Slovenia,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,8.04021112,23,287
1980,YR1980,Solomon Islands,SLB,168715353,230614,,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,25.67630043,23,287
1980,YR1980,Somalia,SOM,603592654,6089707,,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,26.76684425,23,287
1980,YR1980,South Africa,ZAF,80543504131,27576000,South Africa,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,17.59687334,23,287
1980,YR1980,South Sudan,SSD,,4701961,,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,26.92792645,23,287
1980,YR1980,Spain,ESP,226003471829,37439035,Spain,Summer,1980,Moskva,Soviet Union,16,1,3,2,6,1,0,6,13.02547607,23,287
1980,YR1980,Sri Lanka,LKA,4024621900,14747000,Sri Lanka,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,1,0,0,26.75522735,23,287
1980,YR1980,St. Kitts and Nevis,KNA,47999999,43205,,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,,23,287
1980,YR1980,St. Lucia,LCA,133414812,117984,,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,,23,287
1980,YR1980,St. Martin (French part),MAF,,7580,,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,,23,287
1980,YR1980,St. Vincent and the Grenadines,VCT,60307406,100506,,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,26.81999969,23,287
1980,YR1980,Sudan,SDN,7617171645,14418063,Sudan,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,26.82433383,23,287
1980,YR1980,Suriname,SUR,794899938,365616,Suriname,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,25.76608164,23,287
1980,YR1980,Swaziland,SWZ,542007494,603373,,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,20.41380005,23,287
1980,YR1980,Sweden,SWE,134808728958,8310531,Sweden,Summer,1980,Moskva,Soviet Union,12,3,3,6,12,1,0,12,1.546350562,23,287
1980,YR1980,Switzerland,CHE,112531847652,6319408,Switzerland,Summer,1980,Moskva,Soviet Union,27,2,0,0,2,1,0,2,4.749057397,23,287
1980,YR1980,Syrian Arab Republic,SYR,13062421028,8956156,Syria,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,1,0,0,17.64578075,23,287
1980,YR1980,Tajikistan,TJK,,3917642,Tajikistan,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,3.025248465,23,287
1980,YR1980,Tanzania,TZA,,18686808,Tanzania,Summer,1980,Moskva,Soviet Union,28,0,2,0,2,1,0,2,22.30580982,23,287
1980,YR1980,Thailand,THA,32353514503,47369137,Thailand,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,26.24988821,23,287
1980,YR1980,Timor-Leste,TMP,,580730,,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,,23,287
1980,YR1980,Togo,TGO,1136409054,2720838,Togo,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,26.79911137,23,287
1980,YR1980,Tonga,TON,53260077,93007,Tonga,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,,23,287
1980,YR1980,Trinidad and Tobago,TTO,6235874739,1085308,Trinidad and Tobago,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,1,0,0,25.8625002,23,287
1980,YR1980,Tunisia,TUN,8743054698,6384000,Tunisia,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,19.36345617,23,287
1980,YR1980,Turkey,TUR,68789289566,43905790,Turkey,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,10.93360648,23,287
1980,YR1980,Turkmenistan,TKM,,2861000,,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,15.21978049,23,287
1980,YR1980,Turks and Caicos Islands,TCA,,7525,,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,,23,287
1980,YR1980,Tuvalu,TUV,,8051,,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,,23,287
1980,YR1980,Uganda,UGA,1244610000,12549779,Uganda,Summer,1980,Moskva,Soviet Union,34,0,1,0,1,1,0,1,22.59584155,23,287
1980,YR1980,Ukraine,UKR,,49973757,Ukraine,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,8.205565565,23,287
1980,YR1980,United Arab Emirates,ARE,43598747467,1014825,United Arab Emirates,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,26.82560888,23,287
1980,YR1980,United Kingdom,GBR,541910295143,56314216,Great Britain,Summer,1980,Moskva,Soviet Union,7,5,7,9,21,1,0,21,8.310239139,23,287
1980,YR1980,United States,USA,2862500000000,227225000,United States,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,6.754627068,23,287
1980,YR1980,Uruguay,URY,10163020116,2915735,Uruguay,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,17.5674857,23,287
1980,YR1980,Uzbekistan,UZB,,16026812,Uzbekistan,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,12.51938331,23,287
1980,YR1980,Vanuatu,VUT,113423182,115634,,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,23.84049988,23,287
1980,YR1980,"Venezuela, RB",VEN,67135122864,15096432,Venezuela,Summer,1980,Moskva,Soviet Union,33,0,1,0,1,1,0,1,25.31845425,23,287
1980,YR1980,Vietnam,VNM,,53700000,Vietnam,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,1,0,0,24.06964913,23,287
1980,YR1980,Virgin Islands (U.S.),VIR,727800000,97000,United States Virgin Islands,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,25.74300003,23,287
1980,YR1980,West Bank and Gaza,WBG,,0,,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,,23,287
1980,YR1980,"Yemen, Rep.",YEM,,7906977,,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,0,0,0,23.15716874,23,287
1980,YR1980,Zambia,ZMB,3884531016,5847241,Zambia,Summer,1980,Moskva,Soviet Union,0,0,0,0,0,1,0,0,21.58413197,23,287
1980,YR1980,Zimbabwe,ZWE,6678868224,7289069,Zimbabwe,Summer,1980,Moskva,Soviet Union,32,1,0,0,1,1,0,1,21.03138971,23,287
1984,YR1984,Afghanistan,AFG,,11854205,Afghanistan,Summer,1984,Los Angeles,United States,0,0,0,0,0,0,0,0,12.92145452,27,610
1984,YR1984,Albania,ALB,1924242456,3001325,,Summer,1984,Los Angeles,United States,0,0,0,0,0,0,0,0,11.26980007,27,610
1984,YR1984,Algeria,DZA,53698280323,22150483,Algeria,Summer,1984,Los Angeles,United States,34,0,0,2,2,1,0,2,22.57579114,27,610
1984,YR1984,American Samoa,ASM,,37687,,Summer,1984,Los Angeles,United States,0,0,0,0,0,0,0,0,,27,610
1984,YR1984,Andorra,ADO,330073025,42704,,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,,27,610
1984,YR1984,Angola,AGO,,8784753,,Summer,1984,Los Angeles,United States,0,0,0,0,0,0,0,0,21.51093269,27,610
1984,YR1984,Antigua and Barbuda,ATG,173511108,66863,,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,,27,610
1984,YR1984,Argentina,ARG,79092001998,29886564,Argentina,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,14.21522492,27,610
1984,YR1984,Armenia,ARM,,3287588,Armenia,Summer,1984,Los Angeles,United States,0,0,0,0,0,0,0,0,6.374361625,27,610
1984,YR1984,Aruba,ABW,,62831,,Summer,1984,Los Angeles,United States,0,0,0,0,0,0,0,0,,27,610
1984,YR1984,Australia,AUS,193593551893,15544000,Australia,Summer,1984,Los Angeles,United States,10,4,8,12,24,1,0,24,21.50667634,27,610
1984,YR1984,Austria,AUT,67286843408,7561434,Austria,Summer,1984,Los Angeles,United States,23,1,1,1,3,1,0,3,6.186012748,27,610
1984,YR1984,Azerbaijan,AZE,,6568857,Azerbaijan,Summer,1984,Los Angeles,United States,0,0,0,0,0,0,0,0,12.22434447,27,610
1984,YR1984,"Bahamas, The",BHS,2041100032,230014,Bahamas,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,25.06333351,27,610
1984,YR1984,Bahrain,BHR,3905585155,407223,Bahrain,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,,27,610
1984,YR1984,Bangladesh,BGD,19591480000,91804318,,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,25.4709131,27,610
1984,YR1984,Barbados,BRB,1144931026,253193,Barbados,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,,27,610
1984,YR1984,Belarus,BLR,,9910000,Belarus,Summer,1984,Los Angeles,United States,0,0,0,0,0,0,0,0,6.294930099,27,610
1984,YR1984,Belgium,BEL,82334988808,9855372,Belgium,Summer,1984,Los Angeles,United States,22,1,1,2,4,1,0,4,9.514241274,27,610
1984,YR1984,Belize,BLZ,210900000,160342,,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,25.06433296,27,610
1984,YR1984,Benin,BEN,1051134009,4163968,,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,27.46155267,27,610
1984,YR1984,Bermuda,BMU,985699968,56423,Bermuda,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,,27,610
1984,YR1984,Bhutan,BTN,169264987,456362,,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,8.57504293,27,610
1984,YR1984,Bolivia,BOL,6169481549,5900127,,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,20.97503004,27,610
1984,YR1984,Bosnia and Herzegovina,BIH,,4263393,,Summer,1984,Los Angeles,United States,0,0,0,0,0,0,0,0,9.016531835,27,610
1984,YR1984,Botswana,BWA,1240821849,1146205,Botswana,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,21.47853885,27,610
1984,YR1984,Brazil,BRA,209023912697,133364277,Brazil,Summer,1984,Los Angeles,United States,17,1,5,2,8,1,0,8,24.91577183,27,610
1984,YR1984,Brunei Darussalam,BRN,3782523088,216885,,Summer,1984,Los Angeles,United States,0,0,0,0,0,0,0,0,25.93400002,27,610
1984,YR1984,Bulgaria,BGR,17411160328,8960679,Bulgaria,Summer,1984,Los Angeles,United States,0,0,0,0,0,0,0,0,10.39676164,27,610
1984,YR1984,Burkina Faso,BFA,1459880133,7531244,,Summer,1984,Los Angeles,United States,0,0,0,0,0,0,0,0,28.17636051,27,610
1984,YR1984,Burundi,BDI,987143931,4624850,Burundi,Summer,1984,Los Angeles,United States,0,0,0,0,0,0,0,0,20.26609974,27,610
1984,YR1984,Cambodia,KHM,,7499331,,Summer,1984,Los Angeles,United States,0,0,0,0,0,0,0,0,26.93950004,27,610
1984,YR1984,Cameroon,CMR,7801858401,10070779,Cameroon,Summer,1984,Los Angeles,United States,46,0,0,1,1,1,0,1,24.52785039,27,610
1984,YR1984,Canada,CAN,347140761331,25702000,Canada,Summer,1984,Los Angeles,United States,4,10,18,16,44,1,0,44,-7.144579613,27,610
1984,YR1984,Cape Verde,CPV,132019065,324815,,Summer,1984,Los Angeles,United States,0,0,0,0,0,0,0,0,,27,610
1984,YR1984,Cayman Islands,CYM,,18543,,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,,27,610
1984,YR1984,Central African Republic,CAF,637820671,2555936,,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,24.83925494,27,610
1984,YR1984,Chad,TCD,919103735,4954649,,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,26.65074126,27,610
1984,YR1984,Channel Islands,CHI,,132451,,Summer,1984,Los Angeles,United States,0,0,0,0,0,0,0,0,,27,610
1984,YR1984,Chile,CHL,19232737055,11926647,Chile,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,8.369828303,27,610
1984,YR1984,China,CHN,257432147241,1036825000,China,Summer,1984,Los Angeles,United States,6,15,8,9,32,1,0,32,6.325663982,27,610
1984,YR1984,Colombia,COL,38253120738,29438030,Colombia,Summer,1984,Los Angeles,United States,40,0,1,0,1,1,0,1,24.40381182,27,610
1984,YR1984,Comoros,COM,107489832,353345,,Summer,1984,Los Angeles,United States,0,0,0,0,0,0,0,0,23.98699951,27,610
1984,YR1984,"Congo, Dem. Rep.",ZAR,7857729193,29243529,,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,,27,610
1984,YR1984,"Congo, Rep.",COG,2193581366,2020333,,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,24.52032734,27,610
1984,YR1984,Costa Rica,CRI,4593908762,2625561,Costa Rica,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,23.85092872,27,610
1984,YR1984,Cote d'Ivoire,CIV,6841639250,9771533,Cote d'Ivoire,Summer,1984,Los Angeles,United States,38,0,1,0,1,1,0,1,26.29971557,27,610
1984,YR1984,Croatia,HRV,,4680000,Croatia,Summer,1984,Los Angeles,United States,0,0,0,0,0,0,0,0,10.47091069,27,610
1984,YR1984,Cuba,CUB,24039383641,10028578,Cuba,Summer,1984,Los Angeles,United States,0,0,0,0,0,0,0,0,25.13007697,27,610
1984,YR1984,Curacao,CUW,,0,,Summer,1984,Los Angeles,United States,0,0,0,0,0,0,0,0,,27,610
1984,YR1984,Cyprus,CYP,2278248930,697717,Cyprus,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,18.71350002,27,610
1984,YR1984,Czech Republic,CZE,,10330213,Czech Republic,Summer,1984,Los Angeles,United States,0,0,0,0,0,0,0,0,7.665499973,27,610
1984,YR1984,Denmark,DNK,57714597455,5111619,Denmark,Summer,1984,Los Angeles,United States,20,0,3,3,6,1,0,6,7.818978497,27,610
1984,YR1984,Djibouti,DJI,,405229,Djibouti,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,27.64300019,27,610
1984,YR1984,Dominica,DMA,89848147,74215,,Summer,1984,Los Angeles,United States,0,0,0,0,0,0,0,0,,27,610
1984,YR1984,Dominican Republic,DOM,10330399744,6381602,Dominican Republic,Summer,1984,Los Angeles,United States,45,0,0,1,1,1,0,1,23.92974985,27,610
1984,YR1984,Ecuador,ECU,16912515183,8742761,Ecuador,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,21.32904646,27,610
1984,YR1984,"Egypt, Arab Rep.",EGY,30642873686,49190419,Egypt,Summer,1984,Los Angeles,United States,36,0,1,0,1,1,0,1,22.12045302,27,610
1984,YR1984,El Salvador,SLV,3661683396,4938109,,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,24.77087498,27,610
1984,YR1984,Equatorial Guinea,GNQ,,293825,,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,24.12599966,27,610
1984,YR1984,Eritrea,ERI,,2742004,Eritrea,Summer,1984,Los Angeles,United States,0,0,0,0,0,0,0,0,26.06832509,27,610
1984,YR1984,Estonia,EST,,1518617,Estonia,Summer,1984,Los Angeles,United States,0,0,0,0,0,0,0,0,5.030938424,27,610
1984,YR1984,Ethiopia,ETH,8034754139,39493610,Ethiopia,Summer,1984,Los Angeles,United States,0,0,0,0,0,0,0,0,22.37039295,27,610
1984,YR1984,Faeroe Islands,FRO,,45239,,Summer,1984,Los Angeles,United States,0,0,0,0,0,0,0,0,,27,610
1984,YR1984,Fiji,FJI,1177997414,700394,,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,23.37100029,27,610
1984,YR1984,Finland,FIN,52118124258,4881803,Finland,Summer,1984,Los Angeles,United States,15,4,2,6,12,1,0,12,1.347861143,27,610
1984,YR1984,France,FRA,521686181791,56489874,France,Summer,1984,Los Angeles,United States,9,5,7,16,28,1,0,28,10.54372223,27,610
1984,YR1984,French Polynesia,PYF,1378991403,170397,,Summer,1984,Los Angeles,United States,0,0,0,0,0,0,0,0,,27,610
1984,YR1984,Gabon,GAB,3561451562,804319,Gabon,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,24.99982139,27,610
1984,YR1984,"Gambia, The",GMB,177340913,701097,,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,26.772,27,610
1984,YR1984,Georgia,GEO,,4622200,Georgia,Summer,1984,Los Angeles,United States,0,0,0,0,0,0,0,0,7.3648176,27,610
1984,YR1984,Germany,DEU,701699792253,77858685,Germany,Summer,1984,Los Angeles,United States,0,0,0,0,0,0,0,0,8.504451892,27,610
1984,YR1984,Ghana,GHA,4412279889,12311805,Ghana,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,27.25177926,27,610
1984,YR1984,Greece,GRC,45790167010,9895801,Greece,Summer,1984,Los Angeles,United States,33,0,1,1,2,1,0,2,13.65550198,27,610
1984,YR1984,Greenland,GRL,379371914,52700,,Summer,1984,Los Angeles,United States,0,0,0,0,0,0,0,0,,27,610
1984,YR1984,Grenada,GRD,110100004,98440,Grenada,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,,27,610
1984,YR1984,Guam,GUM,,113961,,Summer,1984,Los Angeles,United States,0,0,0,0,0,0,0,0,,27,610
1984,YR1984,Guatemala,GTM,9470000128,7731210,Guatemala,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,23.07117961,27,610
1984,YR1984,Guinea,GIN,,4925668,,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,25.5476409,27,610
1984,YR1984,Guinea-Bissau,GNB,138478895,889592,,Summer,1984,Los Angeles,United States,0,0,0,0,0,0,0,0,26.60800037,27,610
1984,YR1984,Guyana,GUY,437631601,758580,Guyana,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,25.79536357,27,610
1984,YR1984,Haiti,HTI,,6244898,Haiti,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,24.47507682,27,610
1984,YR1984,Honduras,HND,3319000000,4111424,,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,23.38608334,27,610
1984,YR1984,"Hong Kong SAR, China",HKG,33511383986,5397900,Hong Kong,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,,27,610
1984,YR1984,Hungary,HUN,20366467191,10668095,Hungary,Summer,1984,Los Angeles,United States,0,0,0,0,0,0,0,0,10.06144773,27,610
1984,YR1984,Iceland,ISL,2822006038,239511,Iceland,Summer,1984,Los Angeles,United States,43,0,0,1,1,1,0,1,1.351408623,27,610
1984,YR1984,India,IND,215878233676,764749394,India,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,23.94543419,27,610
1984,YR1984,Indonesia,IDN,87612439197,159097735,Indonesia,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,25.71897008,27,610
1984,YR1984,"Iran, Islamic Rep.",IRN,153067404656,45672219,Iran,Summer,1984,Los Angeles,United States,0,0,0,0,0,0,0,0,16.92655784,27,610
1984,YR1984,Iraq,IRQ,42530668954,15202850,Iraq,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,21.57999357,27,610
1984,YR1984,Ireland,IRL,19745507272,3532423,Ireland,Summer,1984,Los Angeles,United States,39,0,1,0,1,1,0,1,9.107924359,27,610
1984,YR1984,Isle of Man,IMY,,64207,,Summer,1984,Los Angeles,United States,0,0,0,0,0,0,0,0,,27,610
1984,YR1984,Israel,ISR,26042767127,4159000,Israel,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,19.69800023,27,610
1984,YR1984,Italy,ITA,421898527725,56576718,Italy,Summer,1984,Los Angeles,United States,7,14,6,12,32,1,0,32,11.5006943,27,610
1984,YR1984,Jamaica,JAM,2373564501,2279900,Jamaica,Summer,1984,Los Angeles,United States,27,0,1,2,3,1,0,3,24.46899986,27,610
1984,YR1984,Japan,JPN,1294608503865,120018000,Japan,Summer,1984,Los Angeles,United States,8,10,8,14,32,1,0,32,10.36272594,27,610
1984,YR1984,Jordan,JOR,4967162160,2551301,,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,18.35282849,27,610
1984,YR1984,Kazakhstan,KAZ,,15599590,Kazakhstan,Summer,1984,Los Angeles,United States,0,0,0,0,0,0,0,0,5.987870514,27,610
1984,YR1984,Kenya,KEN,6191437070,18942464,Kenya,Summer,1984,Los Angeles,United States,24,1,0,2,3,1,0,3,24.49946529,27,610
1984,YR1984,Kiribati,KIR,28646775,60455,,Summer,1984,Los Angeles,United States,0,0,0,0,0,0,0,0,,27,610
1984,YR1984,"Korea, Dem. Rep.",PRK,,18488002,North Korea,Summer,1984,Los Angeles,United States,0,0,0,0,0,0,0,0,4.856629418,27,610
1984,YR1984,"Korea, Rep.",KOR,93210997792,40406000,South Korea,Summer,1984,Los Angeles,United States,11,6,6,7,19,1,0,19,10.65980231,27,610
1984,YR1984,Kosovo,KSV,,1647000,,Summer,1984,Los Angeles,United States,0,0,0,0,0,0,0,0,8.424016637,27,610
1984,YR1984,Kuwait,KWT,21700083143,1650388,Kuwait,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,25.15349984,27,610
1984,YR1984,Kyrgyz Republic,KGZ,,3916400,Kyrgyzstan,Summer,1984,Los Angeles,United States,0,0,0,0,0,0,0,0,1.093056123,27,610
1984,YR1984,Lao PDR,LAO,1757142806,3577281,,Summer,1984,Los Angeles,United States,0,0,0,0,0,0,0,0,23.21746666,27,610
1984,YR1984,Latvia,LVA,,2562047,Latvia,Summer,1984,Los Angeles,United States,0,0,0,0,0,0,0,0,5.626625729,27,610
1984,YR1984,Lebanon,LBN,,2667229,Lebanon,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,15.61349988,27,610
1984,YR1984,Lesotho,LSO,302993844,1438248,,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,11.97447515,27,610
1984,YR1984,Liberia,LBR,848478336,2163835,,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,25.2524195,27,610
1984,YR1984,Libya,LBY,,3613208,,Summer,1984,Los Angeles,United States,0,0,0,0,0,0,0,0,21.89996952,27,610
1984,YR1984,Liechtenstein,LIE,502620921,27009,Liechtenstein,Summer,1984,Los Angeles,United States,0,0,0,0,0,1,0,0,,27,610
